country,date,words
BA,2008-12-04,38720
BA,2008-12-17,39671
BA,2008-12-29,64031
BA,2009-01-21,60655
BA,2009-01-29,29594
BA,2009-02-04,66431
BA,2009-02-18,42219
BA,2009-02-26,23874
BA,2009-03-04,60918
BA,2009-03-05,3912
BA,2009-03-18,27350
BA,2009-03-25,17789
BA,2009-03-26,43875
BA,2009-04-01,53985
BA,2009-04-15,63334
BA,2009-04-27,44645
BA,2009-04-29,57321
BA,2009-05-13,56677
BA,2009-05-20,28432
BA,2009-05-27,27570
BA,2009-06-10,48749
BA,2009-06-15,14975
BA,2009-06-18,31500
BA,2009-06-24,21887
BA,2009-07-08,36677
BA,2009-07-13,23509
BA,2009-07-22,80636
BA,2009-07-23,38253
BA,2009-07-30,12505
BA,2009-09-02,50438
BA,2009-09-15,13103
BA,2009-09-16,59264
BA,2009-09-30,36088
BA,2009-10-01,27771
BA,2009-10-14,43246
BA,2009-10-19,22140
BA,2009-11-04,67650
BA,2009-11-13,24074
BA,2009-11-24,37712
BA,2009-12-02,41211
BA,2009-12-07,3911
BA,2009-12-15,37021
BA,2009-12-16,59492
BA,2009-12-23,18475
BA,2009-12-30,61860
BA,2010-01-21,91092
BA,2010-02-03,46038
BA,2010-02-17,46713
BA,2010-02-23,23037
BA,2010-03-10,38050
BA,2010-03-16,47612
BA,2010-03-23,69100
BA,2010-03-24,47032
BA,2010-04-07,30156
BA,2010-04-09,21332
BA,2010-04-19,28264
BA,2010-04-21,44095
BA,2010-05-12,57031
BA,2010-05-25,19128
BA,2010-05-28,14695
BA,2010-06-16,64511
BA,2010-06-24,31029
BA,2010-06-30,38807
BA,2010-07-13,26772
BA,2010-07-14,60768
BA,2010-07-28,18958
BA,2010-09-01,22799
BA,2010-11-30,1194
BA,2010-12-22,159
BA,2011-06-09,4105
BA,2011-06-22,42314
BA,2011-06-29,38374
BA,2011-07-14,47779
BA,2011-07-15,32023
BA,2011-07-27,59435
BA,2011-07-28,26699
BA,2011-08-25,56437
BA,2011-09-08,15972
BA,2011-09-14,29613
BA,2011-09-22,25665
BA,2011-09-30,24041
BA,2011-10-10,10376
BA,2011-10-27,50802
BA,2011-11-10,28249
BA,2011-11-24,50879
BA,2011-12-01,20239
BA,2011-12-08,24557
BA,2011-12-21,17106
BA,2011-12-22,54137
BA,2011-12-28,9379
BA,2011-12-30,3194
BA,2011-12-31,760
BA,2012-01-12,13053
BA,2012-01-19,25233
BA,2012-02-01,9476
BA,2012-02-02,31098
BA,2012-02-03,7707
BA,2012-02-10,10982
BA,2012-02-16,38924
BA,2012-02-29,11095
BA,2012-03-15,49332
BA,2012-03-29,33450
BA,2012-04-19,73506
BA,2012-05-10,58630
BA,2012-05-15,20564
BA,2012-05-24,56618
BA,2012-05-29,15324
BA,2012-05-31,14091
BA,2012-06-07,52137
BA,2012-06-21,18409
BA,2012-06-22,17311
BA,2012-07-05,54686
BA,2012-07-19,59417
BA,2012-07-25,18211
BA,2012-09-06,51739
BA,2012-09-19,22087
BA,2012-10-22,18245
BA,2012-10-23,27939
BA,2012-11-07,3490
BA,2012-11-16,4967
BA,2012-11-22,53838
BA,2012-12-04,16132
BA,2012-12-06,56342
BA,2012-12-18,71989
BA,2013-01-03,22689
BA,2013-01-17,33932
BA,2013-01-31,32850
BA,2013-02-14,48850
BA,2013-02-26,19693
BA,2013-02-28,20854
BA,2013-03-14,35044
BA,2013-03-26,1608
BA,2013-03-28,41016
BA,2013-04-16,24788
BA,2013-04-18,47070
BA,2013-05-22,8519
BA,2013-05-23,60852
BA,2013-06-06,3267
BA,2013-07-08,60986
BA,2013-07-15,35058
BA,2013-07-18,75760
BA,2013-07-23,28717
BA,2013-07-25,34410
BA,2013-08-29,73916
BA,2013-09-12,10365
BA,2013-09-19,42654
BA,2013-10-07,43498
BA,2013-10-24,54258
BA,2013-10-28,45413
BA,2013-11-05,43361
BA,2013-11-20,65572
BA,2013-12-05,61478
BA,2013-12-12,41046
BA,2013-12-16,46933
BA,2013-12-30,39376
BA,2014-01-23,56439
BA,2014-01-24,308
BA,2014-02-06,10126
BA,2014-02-25,39851
BA,2014-03-12,29324
BA,2014-03-13,51425
BA,2014-03-26,57214
BA,2014-04-15,74050
BA,2014-04-29,25376
BA,2014-05-14,61272
BA,2014-05-27,69895
BA,2014-06-06,30080
BA,2014-06-12,55511
BA,2014-07-03,37945
BA,2014-07-10,19423
BA,2014-07-24,35780
BA,2014-07-25,6013
BA,2014-07-31,14712
BA,2014-09-04,29265
BA,2014-09-10,14115
BA,2014-09-25,12732
BA,2014-12-09,5680
BA,2014-12-29,1083
BA,2015-01-15,39932
BA,2015-01-16,3480
BA,2015-01-29,30109
BA,2015-02-11,39630
BA,2015-02-16,1374
BA,2015-02-23,4815
BA,2015-02-26,28155
BA,2015-03-05,10379
BA,2015-03-11,24296
BA,2015-03-25,29644
BA,2015-03-31,8903
BA,2015-04-08,31591
BA,2015-05-13,54154
BA,2015-05-18,19390
BA,2015-05-28,63040
BA,2015-06-10,65493
BA,2015-06-23,22164
BA,2015-06-30,15047
BA,2015-07-15,16905
BA,2015-07-22,69958
BA,2015-07-30,16517
BA,2015-08-27,70104
BA,2015-09-16,57434
BA,2015-09-17,23303
BA,2015-10-07,34275
BA,2015-10-14,20921
BA,2015-10-28,38502
BA,2015-11-10,12554
BA,2015-11-24,76128
BA,2015-12-10,59872
BA,2015-12-30,50814
BA,2016-01-12,50071
BA,2016-02-03,66937
BA,2016-02-09,25995
BA,2016-02-16,41034
BA,2016-03-02,13504
BA,2016-03-17,69831
BA,2016-03-22,4833
BA,2016-04-04,20916
BA,2016-04-05,42927
BA,2016-04-27,76465
BA,2016-05-11,54397
BA,2016-05-24,81204
BA,2016-05-27,28215
BA,2016-05-30,9819
BA,2016-06-15,51074
BA,2016-06-16,28534
BA,2016-06-27,30981
BA,2016-07-14,15994
BA,2016-07-19,50450
BA,2016-08-01,32510
BA,2016-08-30,22787
BA,2016-08-31,20634
BA,2016-10-19,29093
BA,2016-10-27,11752
BA,2016-11-09,49627
BA,2016-11-22,15233
BA,2016-11-30,66479
BA,2016-12-14,38792
BA,2016-12-15,17852
BA,2017-01-18,28394
BA,2017-02-01,30021
BA,2017-02-16,429
BA,2017-03-07,47204
BA,2017-03-23,27377
BA,2017-04-05,14396
BA,2017-04-07,19243
BA,2017-04-20,39766
BA,2017-05-04,19938
BA,2017-05-10,62055
BA,2017-05-29,12402
BA,2017-05-31,49125
BA,2017-06-14,66512
BA,2017-06-30,14624
BA,2017-07-05,77919
BA,2017-07-19,35238
BA,2017-07-26,73814
BA,2017-09-07,48823
BA,2017-09-13,43355
BA,2017-09-20,44662
BA,2017-09-28,46698
BA,2017-10-25,60789
BA,2017-11-08,12548
BA,2017-11-29,20903
BA,2017-12-07,10467
BA,2017-12-14,84566
BA,2017-12-15,6168
BA,2017-12-21,27156
BA,2017-12-22,16950
BA,2018-01-17,41420
BA,2018-01-25,18323
BA,2018-01-31,70425
BA,2018-02-20,77358
BA,2018-03-07,34914
BA,2018-03-21,37081
BA,2018-04-17,16724
BA,2018-04-18,54972
BA,2018-04-24,4106
BA,2018-04-26,539
BA,2018-05-15,13279
BA,2018-05-17,47812
BA,2018-05-30,54272
BA,2018-06-05,9579
BA,2018-06-20,37603
BA,2018-07-05,45711
BA,2018-07-26,27562
BA,2018-07-27,18566
BA,2018-09-04,16451
BA,2018-09-11,12512
BA,2018-09-17,817
BA,2018-12-06,4149
BA,2019-02-28,3101
BA,2019-03-13,956
BA,2019-04-11,206
BA,2019-06-14,10744
BA,2019-06-24,374
BA,2019-06-26,37092
BA,2019-11-20,19562
BA,2019-12-05,28308
BA,2019-12-18,17662
BA,2019-12-20,7751
BA,2019-12-23,11297
BA,2020-01-15,5012
BA,2020-01-16,48873
BA,2020-01-23,30732
BA,2020-02-04,39418
BA,2020-02-14,7637
BA,2020-02-26,39503
BA,2020-03-11,63953
BA,2020-04-28,10168
BA,2020-05-15,35120
BA,2020-05-19,42879
BA,2020-05-20,39888
BA,2020-05-28,29272
BA,2020-06-10,39908
BA,2020-06-11,30240
BA,2020-06-25,16288
BA,2020-07-07,42837
BA,2020-07-08,13834
BA,2020-07-09,10113
BA,2020-07-15,9440
BA,2020-07-21,24719
BA,2020-07-23,21494
BA,2020-07-27,5509
BA,2020-07-29,3460
BA,2020-09-01,9749
BA,2020-09-15,34182
BA,2020-10-08,37649
BA,2020-10-14,32949
BA,2020-11-24,11324
BA,2020-12-09,40807
BA,2021-01-11,59370
BA,2021-01-12,22689
BA,2021-02-03,51863
BA,2021-02-10,36845
BA,2021-02-25,39565
BA,2021-03-02,17561
BA,2021-03-30,35532
BA,2021-04-08,20223
BA,2021-04-27,15979
BA,2021-04-28,47657
BA,2021-05-25,23933
BA,2021-05-27,13001
BA,2021-06-15,30998
BA,2021-07-01,20200
BA,2021-07-07,26449
BA,2021-09-20,9269
BA,2021-10-26,36256
BA,2021-10-28,7576
BA,2021-11-29,21953
BA,2021-12-14,9540
BA,2022-02-03,8979
BA,2022-02-23,9458
BA,2022-03-04,16702
BA,2022-03-09,38327
BA,2022-03-16,9620
BA,2022-03-24,27058
BA,2022-03-31,299
BA,2022-04-27,56180
BA,2022-05-16,14648
BA,2022-05-23,21459
BA,2022-06-07,30729
BA,2022-06-15,20168
BA,2022-06-27,42857
BA,2022-06-30,12895
BA,2022-07-27,30715
BE,2014-06-19,20742
BE,2014-06-30,8167
BE,2014-07-17,28697
BE,2014-07-18,18065
BE,2014-07-30,1646
BE,2014-08-22,26765
BE,2014-09-03,22517
BE,2014-09-16,26922
BE,2014-09-18,21866
BE,2014-09-23,27556
BE,2014-09-24,19642
BE,2014-09-26,26627
BE,2014-10-01,21614
BE,2014-10-07,2078
BE,2014-10-14,9472
BE,2014-10-15,133179
BE,2014-10-16,60260
BE,2014-10-23,20245
BE,2014-11-04,15706
BE,2014-11-05,35332
BE,2014-11-06,16117
BE,2014-11-12,33718
BE,2014-11-13,19674
BE,2014-11-18,12206
BE,2014-11-19,52204
BE,2014-11-20,18094
BE,2014-11-26,52597
BE,2014-11-27,12323
BE,2014-12-02,909
BE,2014-12-03,14452
BE,2014-12-04,9422
BE,2014-12-10,26179
BE,2014-12-11,26515
BE,2014-12-16,74003
BE,2014-12-17,144213
BE,2014-12-18,45437
BE,2014-12-19,43454
BE,2015-01-06,34487
BE,2015-01-07,72471
BE,2015-01-08,20110
BE,2015-01-13,56922
BE,2015-01-14,24296
BE,2015-01-15,18539
BE,2015-01-20,18400
BE,2015-01-21,128380
BE,2015-01-22,23338
BE,2015-01-27,1461
BE,2015-01-28,104640
BE,2015-01-29,14145
BE,2015-02-03,52979
BE,2015-02-04,13253
BE,2015-02-05,51103
BE,2015-02-10,51718
BE,2015-02-11,116357
BE,2015-02-12,24162
BE,2015-02-13,6620
BE,2015-02-24,15282
BE,2015-02-25,105098
BE,2015-02-26,23970
BE,2015-03-03,30399
BE,2015-03-04,77236
BE,2015-03-05,24347
BE,2015-03-10,59276
BE,2015-03-11,87419
BE,2015-03-12,22816
BE,2015-03-17,15947
BE,2015-03-18,101552
BE,2015-03-19,22562
BE,2015-03-24,24933
BE,2015-03-25,29175
BE,2015-03-26,26639
BE,2015-03-30,2149
BE,2015-03-31,65891
BE,2015-04-01,81325
BE,2015-04-02,47112
BE,2015-04-21,89461
BE,2015-04-22,145631
BE,2015-04-23,40937
BE,2015-04-28,41969
BE,2015-04-29,80404
BE,2015-04-30,21262
BE,2015-05-05,48319
BE,2015-05-06,74309
BE,2015-05-07,18359
BE,2015-05-11,14897
BE,2015-05-12,56227
BE,2015-05-13,32080
BE,2015-05-19,4150
BE,2015-05-20,107505
BE,2015-05-21,26981
BE,2015-05-26,22387
BE,2015-05-27,66014
BE,2015-05-28,57641
BE,2015-06-02,14228
BE,2015-06-03,1476
BE,2015-06-04,24768
BE,2015-06-09,48513
BE,2015-06-10,74251
BE,2015-06-11,18061
BE,2015-06-16,26710
BE,2015-06-17,128045
BE,2015-06-18,34552
BE,2015-06-23,28181
BE,2015-06-24,59706
BE,2015-06-25,32313
BE,2015-06-30,54008
BE,2015-07-01,102968
BE,2015-07-02,30963
BE,2015-07-07,53096
BE,2015-07-08,164724
BE,2015-07-09,20906
BE,2015-07-14,51230
BE,2015-07-15,57844
BE,2015-07-16,41384
BE,2015-07-22,48608
BE,2015-07-23,81765
BE,2015-07-24,42935
BE,2015-08-19,17069
BE,2015-08-31,21036
BE,2015-09-21,16759
BE,2015-09-23,18003
BE,2015-09-30,21130
BE,2015-10-02,7467
BE,2015-10-06,42671
BE,2015-10-07,31800
BE,2015-10-08,45976
BE,2015-10-13,6380
BE,2015-10-14,81364
BE,2015-10-15,1155
BE,2015-10-16,48188
BE,2015-10-20,14476
BE,2015-10-21,148444
BE,2015-10-22,40788
BE,2015-10-27,23235
BE,2015-10-28,137969
BE,2015-10-29,19648
BE,2015-11-10,60499
BE,2015-11-12,33071
BE,2015-11-13,15278
BE,2015-11-17,15165
BE,2015-11-18,48967
BE,2015-11-19,47417
BE,2015-11-24,4652
BE,2015-11-25,49196
BE,2015-11-26,51137
BE,2015-12-02,58968
BE,2015-12-03,45583
BE,2015-12-08,24230
BE,2015-12-09,90573
BE,2015-12-10,31073
BE,2015-12-14,844
BE,2015-12-15,13326
BE,2015-12-16,142463
BE,2015-12-17,48858
BE,2015-12-18,51148
BE,2016-01-06,33614
BE,2016-01-07,14084
BE,2016-01-12,52109
BE,2016-01-13,101563
BE,2016-01-14,16944
BE,2016-01-19,50466
BE,2016-01-20,47924
BE,2016-01-21,34353
BE,2016-01-26,68487
BE,2016-01-27,76472
BE,2016-01-28,61511
BE,2016-02-02,44326
BE,2016-02-03,95060
BE,2016-02-04,21440
BE,2016-02-17,77502
BE,2016-02-18,26582
BE,2016-02-23,24637
BE,2016-02-24,92642
BE,2016-02-25,19766
BE,2016-03-01,12580
BE,2016-03-02,139054
BE,2016-03-03,58872
BE,2016-03-08,10193
BE,2016-03-09,13400
BE,2016-03-10,28796
BE,2016-03-15,65362
BE,2016-03-16,51589
BE,2016-03-17,31230
BE,2016-03-24,8816
BE,2016-03-25,29830
BE,2016-04-12,34196
BE,2016-04-13,178067
BE,2016-04-14,57431
BE,2016-04-19,30068
BE,2016-04-20,93428
BE,2016-04-21,38326
BE,2016-04-26,48717
BE,2016-04-27,110820
BE,2016-04-28,45452
BE,2016-05-03,45634
BE,2016-05-04,38691
BE,2016-05-10,24485
BE,2016-05-11,136183
BE,2016-05-12,36405
BE,2016-05-17,10960
BE,2016-05-18,83186
BE,2016-05-19,29912
BE,2016-05-25,65402
BE,2016-05-26,33605
BE,2016-05-31,15977
BE,2016-06-01,66243
BE,2016-06-02,64426
BE,2016-06-07,26578
BE,2016-06-08,49158
BE,2016-06-09,37192
BE,2016-06-14,25497
BE,2016-06-15,71122
BE,2016-06-16,35905
BE,2016-06-21,20819
BE,2016-06-22,53415
BE,2016-06-23,37513
BE,2016-06-28,25276
BE,2016-06-29,153561
BE,2016-06-30,61878
BE,2016-07-05,49843
BE,2016-07-06,65012
BE,2016-07-07,25557
BE,2016-07-12,38158
BE,2016-07-13,92297
BE,2016-07-14,60701
BE,2016-07-19,42491
BE,2016-07-20,50637
BE,2016-09-06,43195
BE,2016-09-07,4490
BE,2016-09-08,27188
BE,2016-09-13,3962
BE,2016-09-15,19918
BE,2016-09-20,46832
BE,2016-09-21,70966
BE,2016-09-22,17826
BE,2016-09-27,59977
BE,2016-09-28,50496
BE,2016-09-29,32683
BE,2016-10-04,100122
BE,2016-10-05,26017
BE,2016-10-06,19810
BE,2016-10-07,40254
BE,2016-10-11,10542
BE,2016-10-13,32632
BE,2016-10-16,4529
BE,2016-10-17,104537
BE,2016-10-18,3304
BE,2016-10-19,106760
BE,2016-10-20,30991
BE,2016-10-25,19008
BE,2016-10-26,82940
BE,2016-10-27,18568
BE,2016-11-08,24895
BE,2016-11-09,122193
BE,2016-11-10,46036
BE,2016-11-16,77071
BE,2016-11-17,17496
BE,2016-11-22,34647
BE,2016-11-23,98108
BE,2016-11-24,35935
BE,2016-11-30,13456
BE,2016-12-01,37069
BE,2016-12-06,3300
BE,2016-12-07,3563
BE,2016-12-08,31661
BE,2016-12-13,15261
BE,2016-12-14,101361
BE,2016-12-15,25550
BE,2016-12-20,109746
BE,2016-12-21,75762
BE,2016-12-22,36192
BE,2017-01-10,17170
BE,2017-01-11,52845
BE,2017-01-12,34929
BE,2017-01-13,60150
BE,2017-01-17,35757
BE,2017-01-18,40553
BE,2017-01-19,18092
BE,2017-01-25,45873
BE,2017-01-26,19982
BE,2017-01-31,7600
BE,2017-02-01,88349
BE,2017-02-02,20769
BE,2017-02-08,77439
BE,2017-02-09,62442
BE,2017-02-14,55508
BE,2017-02-15,80083
BE,2017-02-16,31592
BE,2017-02-21,42001
BE,2017-02-22,95332
BE,2017-02-23,58299
BE,2017-03-07,23887
BE,2017-03-08,50710
BE,2017-03-09,80368
BE,2017-03-14,38184
BE,2017-03-15,58836
BE,2017-03-16,27318
BE,2017-03-21,59878
BE,2017-03-22,42033
BE,2017-03-23,25747
BE,2017-03-28,43380
BE,2017-03-29,59530
BE,2017-03-30,59141
BE,2017-04-18,37739
BE,2017-04-19,69261
BE,2017-04-20,34652
BE,2017-04-24,18393
BE,2017-04-26,58282
BE,2017-04-27,37421
BE,2017-05-02,32186
BE,2017-05-03,62106
BE,2017-05-04,73432
BE,2017-05-09,39592
BE,2017-05-10,59066
BE,2017-05-11,43823
BE,2017-05-16,22618
BE,2017-05-17,36676
BE,2017-05-18,21403
BE,2017-05-23,61706
BE,2017-05-24,50726
BE,2017-05-30,36159
BE,2017-06-01,23888
BE,2017-06-06,33122
BE,2017-06-07,78061
BE,2017-06-08,59115
BE,2017-06-13,34910
BE,2017-06-14,55356
BE,2017-06-15,43658
BE,2017-06-20,20565
BE,2017-06-21,52533
BE,2017-06-22,20560
BE,2017-06-27,12008
BE,2017-06-28,94978
BE,2017-06-29,20236
BE,2017-07-04,51777
BE,2017-07-05,84257
BE,2017-07-06,43879
BE,2017-07-12,73225
BE,2017-07-13,63100
BE,2017-07-14,4734
BE,2017-07-18,33754
BE,2017-07-19,62395
BE,2017-07-20,59221
BE,2017-07-27,22871
BE,2017-08-09,49350
BE,2017-08-17,33068
BE,2017-08-24,808
BE,2017-09-13,28043
BE,2017-09-19,8912
BE,2017-09-20,56364
BE,2017-09-21,49061
BE,2017-09-26,91979
BE,2017-09-28,13973
BE,2017-10-03,108614
BE,2017-10-04,50780
BE,2017-10-05,44313
BE,2017-10-10,6468
BE,2017-10-11,72954
BE,2017-10-12,5939
BE,2017-10-17,31541
BE,2017-10-18,84527
BE,2017-10-19,24327
BE,2017-10-24,22736
BE,2017-10-25,30223
BE,2017-10-26,52037
BE,2017-10-31,20179
BE,2017-11-07,25096
BE,2017-11-08,62585
BE,2017-11-09,58721
BE,2017-11-14,2259
BE,2017-11-16,95249
BE,2017-11-22,74605
BE,2017-11-23,50383
BE,2017-11-29,45333
BE,2017-12-05,30977
BE,2017-12-06,18771
BE,2017-12-07,20394
BE,2017-12-12,6862
BE,2017-12-13,116638
BE,2017-12-14,56836
BE,2017-12-18,30019
BE,2017-12-19,41377
BE,2017-12-20,54591
BE,2017-12-21,29915
BE,2017-12-22,63177
BE,2018-01-09,21380
BE,2018-01-10,34018
BE,2018-01-11,38176
BE,2018-01-16,6459
BE,2018-01-17,61043
BE,2018-01-18,32847
BE,2018-01-23,20795
BE,2018-01-24,24419
BE,2018-01-25,25522
BE,2018-01-30,8167
BE,2018-01-31,69059
BE,2018-02-01,42117
BE,2018-02-06,45212
BE,2018-02-07,67945
BE,2018-02-08,33004
BE,2018-02-09,20152
BE,2018-02-20,11942
BE,2018-02-21,27955
BE,2018-02-22,21898
BE,2018-02-27,29022
BE,2018-02-28,48463
BE,2018-03-01,32798
BE,2018-03-05,11951
BE,2018-03-06,42351
BE,2018-03-07,65194
BE,2018-03-08,40040
BE,2018-03-12,30295
BE,2018-03-13,21515
BE,2018-03-14,60824
BE,2018-03-15,77870
BE,2018-03-19,16620
BE,2018-03-20,34812
BE,2018-03-21,80604
BE,2018-03-22,75282
BE,2018-03-27,51616
BE,2018-03-28,80150
BE,2018-03-29,71744
BE,2018-04-13,32179
BE,2018-04-17,27043
BE,2018-04-18,122774
BE,2018-04-19,23768
BE,2018-04-24,34060
BE,2018-04-25,222435
BE,2018-04-26,20371
BE,2018-05-02,28183
BE,2018-05-03,25521
BE,2018-05-08,41459
BE,2018-05-09,20617
BE,2018-05-15,52859
BE,2018-05-16,79785
BE,2018-05-17,21907
BE,2018-05-22,33259
BE,2018-05-23,52510
BE,2018-05-24,24324
BE,2018-05-29,9727
BE,2018-05-30,15718
BE,2018-05-31,39573
BE,2018-06-04,31321
BE,2018-06-05,21293
BE,2018-06-06,59941
BE,2018-06-07,31429
BE,2018-06-12,21855
BE,2018-06-13,57041
BE,2018-06-14,23058
BE,2018-06-19,32787
BE,2018-06-20,95904
BE,2018-06-21,22192
BE,2018-06-26,34281
BE,2018-06-27,43557
BE,2018-06-28,40753
BE,2018-07-03,12234
BE,2018-07-04,57726
BE,2018-07-05,71434
BE,2018-07-09,16256
BE,2018-07-10,52206
BE,2018-07-12,29550
BE,2018-07-16,11400
BE,2018-07-17,84093
BE,2018-07-18,73854
BE,2018-07-19,29201
BE,2018-07-25,32603
BE,2018-09-05,11797
BE,2018-09-12,25952
BE,2018-09-18,14417
BE,2018-09-19,63042
BE,2018-09-20,32834
BE,2018-09-25,15379
BE,2018-09-26,56212
BE,2018-09-28,12404
BE,2018-10-02,64015
BE,2018-10-03,17576
BE,2018-10-04,42051
BE,2018-10-08,5055
BE,2018-10-09,69051
BE,2018-10-10,14852
BE,2018-10-16,14311
BE,2018-10-17,48764
BE,2018-10-18,28101
BE,2018-10-23,13170
BE,2018-10-24,108562
BE,2018-10-25,31150
BE,2018-11-06,16342
BE,2018-11-07,37952
BE,2018-11-08,28072
BE,2018-11-13,39672
BE,2018-11-14,38047
BE,2018-11-21,6389
BE,2018-11-22,51528
BE,2018-11-28,29053
BE,2018-11-29,25173
BE,2018-12-04,39044
BE,2018-12-05,56058
BE,2018-12-06,48375
BE,2018-12-11,17364
BE,2018-12-12,47355
BE,2018-12-13,27154
BE,2018-12-18,42193
BE,2018-12-20,53397
BE,2019-01-09,13401
BE,2019-01-10,22863
BE,2019-01-15,8348
BE,2019-01-16,20468
BE,2019-01-17,16177
BE,2019-01-23,24999
BE,2019-01-24,15814
BE,2019-01-29,51817
BE,2019-01-30,34145
BE,2019-01-31,36740
BE,2019-02-05,26894
BE,2019-02-06,46624
BE,2019-02-07,29369
BE,2019-02-12,38064
BE,2019-02-13,100220
BE,2019-02-14,38330
BE,2019-02-19,3787
BE,2019-02-20,24522
BE,2019-02-21,43028
BE,2019-02-26,10694
BE,2019-02-27,65633
BE,2019-02-28,54950
BE,2019-03-12,22192
BE,2019-03-13,75118
BE,2019-03-14,54292
BE,2019-03-19,15341
BE,2019-03-20,36280
BE,2019-03-21,31553
BE,2019-03-26,6319
BE,2019-03-27,25003
BE,2019-03-28,87543
BE,2019-04-02,21435
BE,2019-04-03,10464
BE,2019-04-04,124576
BE,2019-04-24,43762
BE,2019-04-25,23744
BE,2019-06-20,13010
BE,2019-06-27,5893
BE,2019-07-10,3633
BE,2019-07-15,6970
BE,2019-07-16,3761
BE,2019-07-17,5768
BE,2019-07-18,33556
BE,2019-08-30,17993
BE,2019-09-04,10105
BE,2019-09-11,14761
BE,2019-09-16,13718
BE,2019-09-17,8845
BE,2019-09-18,67334
BE,2019-09-19,23285
BE,2019-09-25,17533
BE,2019-09-26,17403
BE,2019-10-01,30621
BE,2019-10-02,43568
BE,2019-10-03,17323
BE,2019-10-08,14915
BE,2019-10-09,81575
BE,2019-10-15,38624
BE,2019-10-16,46272
BE,2019-10-17,20818
BE,2019-10-22,81254
BE,2019-10-23,71412
BE,2019-10-24,45079
BE,2019-10-31,6603
BE,2019-11-05,37874
BE,2019-11-06,33438
BE,2019-11-07,23759
BE,2019-11-12,32382
BE,2019-11-13,37115
BE,2019-11-14,17521
BE,2019-11-19,42113
BE,2019-11-20,15146
BE,2019-11-21,36775
BE,2019-11-26,22469
BE,2019-11-27,56688
BE,2019-11-28,55835
BE,2019-12-03,50785
BE,2019-12-04,42776
BE,2019-12-05,23055
BE,2019-12-10,48635
BE,2019-12-11,32724
BE,2019-12-12,30321
BE,2019-12-17,43617
BE,2019-12-18,47809
BE,2019-12-19,45477
BE,2020-01-08,25106
BE,2020-01-09,15724
BE,2020-01-14,28305
BE,2020-01-15,67280
BE,2020-01-16,34495
BE,2020-01-21,41435
BE,2020-01-22,24775
BE,2020-01-23,21164
BE,2020-01-28,33329
BE,2020-01-29,47350
BE,2020-01-30,43989
BE,2020-02-04,37119
BE,2020-02-05,18464
BE,2020-02-06,16588
BE,2020-02-11,42096
BE,2020-02-12,43794
BE,2020-02-13,21273
BE,2020-02-18,52500
BE,2020-02-19,63935
BE,2020-02-20,33198
BE,2020-03-03,57483
BE,2020-03-04,87612
BE,2020-03-05,36812
BE,2020-03-10,30267
BE,2020-03-11,46390
BE,2020-03-12,35138
BE,2020-03-17,3456
BE,2020-03-19,40565
BE,2020-03-23,260
BE,2020-03-26,46279
BE,2020-04-02,18750
BE,2020-04-07,42208
BE,2020-04-08,103529
BE,2020-04-09,28091
BE,2020-04-14,38838
BE,2020-04-15,66593
BE,2020-04-16,42040
BE,2020-04-17,26813
BE,2020-04-20,6479
BE,2020-04-21,63835
BE,2020-04-22,44676
BE,2020-04-23,37793
BE,2020-04-27,17431
BE,2020-04-28,64151
BE,2020-04-29,74757
BE,2020-04-30,32931
BE,2020-05-04,11378
BE,2020-05-05,12175
BE,2020-05-06,41967
BE,2020-05-08,22809
BE,2020-05-11,42341
BE,2020-05-12,27280
BE,2020-05-13,17273
BE,2020-05-14,37155
BE,2020-05-15,25135
BE,2020-05-19,53865
BE,2020-05-20,50597
BE,2020-05-25,6144
BE,2020-05-26,40740
BE,2020-05-27,50553
BE,2020-05-28,34379
BE,2020-06-02,25106
BE,2020-06-03,48406
BE,2020-06-04,35577
BE,2020-06-08,26331
BE,2020-06-09,40434
BE,2020-06-10,66680
BE,2020-06-11,60314
BE,2020-06-12,11893
BE,2020-06-16,46283
BE,2020-06-17,92840
BE,2020-06-18,64812
BE,2020-06-22,5004
BE,2020-06-23,21371
BE,2020-06-24,6804
BE,2020-06-25,89449
BE,2020-06-29,5841
BE,2020-06-30,49038
BE,2020-07-01,70734
BE,2020-07-02,49115
BE,2020-07-06,15887
BE,2020-07-07,31809
BE,2020-07-08,5174
BE,2020-07-09,81729
BE,2020-07-10,15403
BE,2020-07-13,3281
BE,2020-07-14,73247
BE,2020-07-15,190918
BE,2020-07-16,25993
BE,2020-07-17,11459
BE,2020-07-28,28926
BE,2020-08-04,9319
BE,2020-08-11,16347
BE,2020-08-18,18291
BE,2020-08-26,56239
BE,2020-09-01,72308
BE,2020-09-15,35817
BE,2020-09-16,82845
BE,2020-09-17,37935
BE,2020-09-22,61608
BE,2020-09-23,43396
BE,2020-09-24,21967
BE,2020-09-28,11442
BE,2020-09-29,9249
BE,2020-09-30,21911
BE,2020-10-01,5170
BE,2020-10-02,129164
BE,2020-10-03,7904
BE,2020-10-07,20588
BE,2020-10-08,45949
BE,2020-10-12,11276
BE,2020-10-13,22890
BE,2020-10-14,68660
BE,2020-10-15,31772
BE,2020-10-20,48852
BE,2020-10-21,55772
BE,2020-10-22,22848
BE,2020-10-23,23009
BE,2020-10-27,47376
BE,2020-10-28,72039
BE,2020-10-29,51117
BE,2020-10-30,22512
BE,2020-11-03,28187
BE,2020-11-05,4699
BE,2020-11-10,62093
